appliance,start_min,duration_s,mean_flow_ml_s,shape
washbasin,304598,19.327457069624714,125.29643919895243,step
washbasin,305158,21.49196806364986,33.30804418529598,step
washbasin,305208,13.990610754854934,8.072233742045913,step
washbasin,304505,14.544998767294665,10.890132298725998,step
washbasin,304829,17.47169723383229,40.579349284446565,step
washbasin,304494,16.358971630179052,3.249485682703004,step
washbasin,304142,15.303672864408316,56.92031256959383,step
washbasin,304839,14.600969581935317,42.64369945498523,step
washbasin,305088,15.286577432772674,80.68537134013972,step
kitchenfaucet,304436,7.808129312014492,5.286212890300172,step
kitchenfaucet,304669,11.489876358721688,14.132057146410066,step
kitchenfaucet,305013,9.322368591818305,22.64010200395755,step
kitchenfaucet,304534,16.93202571366953,360.1898799026936,step
kitchenfaucet,304245,15.490263764069855,92.29978738692556,step
kitchenfaucet,304571,13.3058305853091,209.5351548799121,step
kitchenfaucet,305063,10.675537373916587,10.198014201045131,step
kitchenfaucet,304503,10.050199216206542,1.3049994592862042,step
kitchenfaucet,304256,9.2355000870756,3.3798310043129773,step
kitchenfaucet,304867,11.120869086453673,4.798953957411226,step
kitchenfaucet,305097,8.040458403831064,62.77468893083546,step
kitchenfaucet,305269,14.388374654747725,17.97783864592385,step
toilet,304890,360.0,16.700000000000003,step
toilet,305145,360.0,16.700000000000003,step
toilet,304980,360.0,16.700000000000003,step
toilet,304634,360.0,16.700000000000003,step
shower,306488,1030.1859914742183,3.864948181250265,trapezoid
shower,306604,159.57412770481798,3.1286170189922067,trapezoid
bidet,305328,30.160431433483676,9.678377451877626,trapezoid
bidet,306345,18.70395096051569,4.955472942381549,trapezoid
washbasin,305755,14.695471352047724,101.00687046946865,step
washbasin,306205,10.733794147425503,30.43580034948036,step
washbasin,306355,14.855238077033285,123.60151052267153,step
washbasin,306030,14.53764154745363,4.392909427628587,step
washbasin,305678,13.413687797322515,9.753023550000194,step
washbasin,306418,17.81363784873325,176.11249439960497,step
washbasin,305683,18.276275844524676,38.64656702379477,step
washbasin,305633,6.875409447117786,59.84277730214015,step
washbasin,305302,12.403423342119245,10.335762511049369,step
washbasin,305680,11.21042103099395,13.678799082334478,step
kitchenfaucet,305995,9.224679837802006,10.719521477631426,step
kitchenfaucet,306413,14.163194955434877,79.15064966378193,step
kitchenfaucet,305652,12.69517683452006,7.680494570696366,step
kitchenfaucet,305690,15.085696241058567,7.75513477105888,step
kitchenfaucet,305824,13.803174119164826,54.61090567591461,step
kitchenfaucet,306336,12.637714962031033,23.76518856274712,step
kitchenfaucet,306507,12.888060531934933,64.21948633812127,step
kitchenfaucet,306047,7.514365416163354,525.2144409178773,step
kitchenfaucet,305812,11.616135786788744,1.8710877654861773,step
kitchenfaucet,305617,9.633289915420221,164.23336981748918,step
kitchenfaucet,305701,9.674330406378358,7.953091241315531,step
kitchenfaucet,306186,15.65317178782156,21.439492713379618,step
kitchenfaucet,305594,14.980156974927581,118.46647005387055,step
kitchenfaucet,305691,8.237375952176855,32.87409753228126,step
toilet,305955,360.0,16.700000000000003,step
toilet,305878,360.0,16.700000000000003,step
toilet,305721,360.0,16.700000000000003,step
toilet,306200,360.0,16.699999999999996,step
toilet,306342,360.0,16.700000000000003,step
toilet,306181,360.0,16.700000000000003,step
shower,307090,237.90074592024337,14.90039849604347,trapezoid
bidet,307638,18.704800576670735,9.152581163486348,trapezoid
bidet,307822,23.96352806342866,84.50364272155588,trapezoid
bidet,307824,26.402826890110596,3.293344357436732,trapezoid
bidet,307311,29.307038739192013,12.730947336114374,trapezoid
bidet,307873,32.78669802864558,5.534533376886178,trapezoid
washbasin,307894,16.586536951338562,9.269525918953759,step
washbasin,307439,10.565610608553314,136.79486224554336,step
washbasin,306724,19.217328424940604,21.861518504278937,step
washbasin,307197,11.426763265127786,610.5649154915615,step
washbasin,307575,11.766664935719069,43.83091125578656,step
washbasin,307822,12.957570638693525,38.391397815825975,step
washbasin,307776,16.61058392637635,784.304396678416,step
washbasin,308059,8.192196946564945,1.22953763212805,step
washbasin,307079,13.790945111444731,64.48339211147861,step
washbasin,307187,12.971707942093065,88.9078859394554,step
washbasin,308062,12.476514345169422,54.063862794499926,step
washbasin,307320,11.152469791421726,160.74942296523164,step
washbasin,307141,12.87485067895636,30.404815068957674,step
washbasin,307742,11.344651515524964,15.271468734309044,step
washbasin,307639,9.731009761683872,157.56085959227133,step
kitchenfaucet,307944,9.998064792310318,16.972686054203788,step
kitchenfaucet,307164,14.868272022554983,2.2548516589520533,step
kitchenfaucet,307293,14.094633872545385,7.814402842708758,step
kitchenfaucet,307113,11.707463878205656,50.7475509993511,step
kitchenfaucet,307406,11.801138701756956,246.13091703780017,step
kitchenfaucet,307314,9.798859303824141,16.734534793872083,step
kitchenfaucet,307335,18.390642833851388,66.46245922971265,step
kitchenfaucet,307733,10.415583056510636,20.816435584772723,step
toilet,307877,360.0,16.700000000000003,step
toilet,307204,360.0,16.700000000000003,step
toilet,307226,360.0,16.700000000000003,step
shower,308990,1118.0,4.063466458856204,trapezoid
bidet,308722,23.630963908681423,84.8844113715822,trapezoid
bidet,308931,18.30463537565116,5.646464291785144,trapezoid
bidet,308576,18.89289991412076,29.21364725520304,trapezoid
bidet,308791,28.289170189373998,25.171922354311377,trapezoid
bidet,309215,14.552493827469872,5.713207822128539,trapezoid
washbasin,308529,13.059357942434048,53.290060435989375,step
washbasin,308536,17.339845187751216,104.12444810742004,step
washbasin,309117,17.63739361833031,194.2568725508807,step
washbasin,309567,19.863150041486733,27.10150888823362,step
washbasin,309105,9.604104723602829,10.88034551465102,step
kitchenfaucet,308879,13.606261891537635,34.819125647509296,step
kitchenfaucet,308782,9.377693264434631,22.642888524820794,step
kitchenfaucet,309099,10.826119581107628,34.88597806974197,step
kitchenfaucet,308537,12.67824068071704,157.3647291319262,step
kitchenfaucet,309071,8.675287134006929,29.20156914943043,step
kitchenfaucet,308461,14.388295206166633,86.09253662276411,step
kitchenfaucet,308953,13.945490173695909,262.5413485654259,step
kitchenfaucet,309538,17.996557757391813,2.811617307373994,step
kitchenfaucet,309193,17.776096390293198,11.21184929096892,step
kitchenfaucet,309336,13.956206148943645,38.413445367442264,step
kitchenfaucet,309419,7.112708206849582,20.759320387342527,step
kitchenfaucet,309344,8.268852308232715,97.67615163413868,step
kitchenfaucet,308507,12.341041882102596,24.555520142829536,step
kitchenfaucet,308622,12.358198719104262,115.51108062173411,step
kitchenfaucet,308879,12.38641040435905,4.370168380753792,step
toilet,309312,360.0,16.700000000000003,step
toilet,309379,360.0,16.699999999999996,step
toilet,308584,360.0,16.70000000000001,step
toilet,309399,360.0,16.70000000000001,step
toilet,308520,360.0,16.700000000000003,step
toilet,309221,360.0,16.700000000000003,step
shower,310004,595.5822430664277,21.30929213924832,trapezoid
bidet,309983,19.539424889782506,8.964604557042737,trapezoid
bidet,310090,22.76936597124312,42.12858456777461,trapezoid
washbasin,310213,11.524487326984387,33.56978417863638,step
washbasin,310559,15.410499314724989,14.722841542151254,step
washbasin,310083,22.751512149362544,9.826893446794612,step
washbasin,310980,13.98961760190344,107.19600083694577,step
washbasin,310506,18.909074005938574,26.701327001805996,step
washbasin,309996,10.220624580813034,42.99777553048779,step
washbasin,309643,13.315536755078877,399.8549558073564,step
washbasin,310523,18.334719559959478,157.86494830010483,step
washbasin,309665,11.537354058547884,255.06354088832293,step
washbasin,310761,21.584710886532925,16.300696004567765,step
washbasin,310580,14.470617876557514,1.174387990512396,step
washbasin,310485,11.784243860304109,28.422697080835764,step
washbasin,310099,17.390523166960868,354.67400736839613,step
washbasin,310862,12.525961924039242,98.63554602784824,step
washbasin,310003,12.823154672591972,8.300265980622793,step
washbasin,311025,20.96123548587626,13.580588819271071,step
kitchenfaucet,309999,11.54286744139538,8.826668557921664,step
kitchenfaucet,310768,21.580314370920288,237.33903621929022,step
kitchenfaucet,310718,14.422167343276003,9.174006843878134,step
kitchenfaucet,310028,8.582408907392983,407.37191954268695,step
kitchenfaucet,310058,14.978256296205265,2.7308994503843262,step
kitchenfaucet,310178,11.174906237644183,3.616415464415088,step
kitchenfaucet,310689,12.229981898705182,160.6165436861311,step
kitchenfaucet,310020,11.951323365486584,14.095256702044473,step
kitchenfaucet,310938,12.071310764139058,28.319066461399157,step
kitchenfaucet,309750,12.20717491058862,1.622129460973144,step
toilet,310051,360.0,16.70000000000001,step
toilet,310107,360.0,16.699999999999996,step
toilet,310247,360.0,16.700000000000003,step
shower,311556,135.8528382504597,27.447844138756405,trapezoid
shower,311393,114.17369964340486,1.4892810934264953,trapezoid
bidet,311666,29.668396024130296,17.25610280462199,trapezoid
washbasin,312154,13.316518088195682,38.700563985806255,step
washbasin,312188,13.607170604607488,41.89278048914013,step
washbasin,312256,16.66700775879883,54.026310378996136,step
washbasin,311472,22.41212726587971,16.147937733149202,step
washbasin,311681,15.24939450957379,357.3502242730024,step
washbasin,312147,15.249479254400756,32.186774202472364,step
washbasin,311613,20.221329602222024,42.85995489089724,step
washbasin,311684,11.616483734761681,11.763064751845613,step
washbasin,311398,18.19959345769524,42.95464927892976,step
washbasin,312305,10.994354119450751,2.988924798725806,step
washbasin,312004,16.318597998188462,23.541376245674684,step
washbasin,312062,14.852757543296454,184.7683632304787,step
washbasin,311365,15.622120929671837,26.307949275091943,step
washbasin,312008,18.71312819576466,53.20973028705569,step
washbasin,311410,21.62017243871922,1.8601120065611783,step
washbasin,312151,19.082670574883906,7.322379432072335,step
washbasin,312275,14.323319527445236,8.110284668270276,step
washbasin,311894,13.601107683408795,46.10046796934461,step
washbasin,311525,16.00468743427809,5.194116154783885,step
washbasin,311456,10.227965351895001,47.61948089372296,step
washbasin,311099,16.026014708765626,21.53796937667761,step
kitchenfaucet,312154,10.26197587421913,3.378990825340703,step
kitchenfaucet,312202,14.31844582478712,10.020708234490336,step
kitchenfaucet,312139,12.375624304088104,131.833621557499,step
kitchenfaucet,312195,12.987960512998038,1.5261933844250515,step
kitchenfaucet,311367,10.73202549041305,85.93339889813251,step
kitchenfaucet,311707,10.109258576922404,14.0888741136118,step
kitchenfaucet,311631,16.944620134041845,72.15523173651158,step
kitchenfaucet,311551,8.879899420001564,5.002985342168703,step
kitchenfaucet,311645,8.958606049546441,174.6228765135514,step
kitchenfaucet,311761,10.530571645048054,52.73337350247323,step
kitchenfaucet,311830,10.372970638193571,81.60860037611789,step
kitchenfaucet,311459,13.216811421302888,3.3468854157595866,step
toilet,312390,360.0,16.700000000000003,step
toilet,311749,360.0,16.700000000000003,step
toilet,312150,360.0,16.699999999999996,step
toilet,311803,360.0,16.700000000000003,step
shower,313519,597.6142597984652,8.084822222893,trapezoid
shower,313837,124.24029848887467,17.755635019904474,trapezoid
bidet,313695,27.484672751583993,20.5858799359689,trapezoid
bidet,313870,23.646298471596268,286.19081783539696,trapezoid
washbasin,313365,17.688270413689395,33.36930889653261,step
washbasin,313263,23.25187736691737,11.289269897486738,step
washbasin,313339,18.960248847687204,23.822673349283466,step
washbasin,313408,14.31192426843866,24.480897484406906,step
washbasin,313776,13.030479290564749,9.167241395472802,step
washbasin,312809,14.847030497594124,2.0180759927065486,step
washbasin,312888,17.7957060732824,292.1761989437687,step
washbasin,312859,12.487275846668254,9.388023818317281,step
washbasin,312767,12.956156691062333,38.8700305364692,step
washbasin,312938,14.076364683866405,14.896467957101226,step
washbasin,313342,11.07572856932966,45.94582880121344,step
washbasin,312889,6.7022214977286865,76.30187184542426,step
washbasin,313808,15.817912303704684,17.98477764022465,step
washbasin,313106,10.063797804704139,5.916664764606679,step
washbasin,312821,13.738976028857735,51.49312126343558,step
washbasin,312943,12.372082582128,50.38695559063261,step
kitchenfaucet,313739,11.616345777145403,121.0466585812393,step
kitchenfaucet,312963,12.907561019058624,10.713416159478156,step
kitchenfaucet,313377,10.59440632468994,7.018301842215,step
kitchenfaucet,312967,11.457624068366508,12.233061578333484,step
kitchenfaucet,313609,9.243878617624024,291.4775864303692,step
kitchenfaucet,312827,12.206900938226157,33.287277842539446,step
kitchenfaucet,312796,13.349455335070612,80.72294623368403,step
kitchenfaucet,313648,8.388893745142441,64.85685797062392,step
kitchenfaucet,312949,9.02876925996601,56.451925112618305,step
kitchenfaucet,313621,13.866471231365203,13.553712204865027,step
kitchenfaucet,313043,13.951243745572391,48.22633228951926,step
kitchenfaucet,312906,10.950982781891526,10.532152070731726,step
toilet,313527,360.0,16.700000000000003,step
toilet,313495,360.0,16.699999999999996,step
toilet,313606,360.0,16.700000000000003,step
toilet,312481,360.0,16.700000000000003,step
toilet,313666,360.0,16.699999999999996,step
toilet,313590,360.0,16.70000000000001,step
shower,314275,578.9585887728932,137.686297100206,trapezoid
shower,313958,669.5806917741407,8.958538842425716,trapezoid
washingmachine,314408,2700.0,26.70600795372306,pulsed
washbasin,314611,17.308694267001506,6.717931677392774,step
washbasin,314303,17.484742910229386,41.38416916377248,step
washbasin,315293,14.77944424965952,23.238849588530037,step
washbasin,314336,14.297237160864661,525.2538968086534,step
washbasin,314548,14.542942811384977,8.122380091749907,step
washbasin,314839,15.908569561191038,16.900241264803498,step
washbasin,314337,17.46037128718491,4.721704036897226,step
kitchenfaucet,315080,12.65651957127052,5.55248454600123,step
kitchenfaucet,314872,7.824731830485718,86.92776483810054,step
kitchenfaucet,315124,9.058339019577996,45.70659227857498,step
kitchenfaucet,314998,8.216032100110663,113.40855678474831,step
kitchenfaucet,314436,13.415895196069798,86.37454896312458,step
kitchenfaucet,315230,7.8061205325494605,13.69328536835796,step
kitchenfaucet,315033,9.684410546038922,4.275808977915283,step
kitchenfaucet,314264,10.613267477017615,137.5420037173464,step
kitchenfaucet,314483,10.050107029288682,49.32794253867391,step
kitchenfaucet,315089,10.494436438288984,83.80869287302491,step
kitchenfaucet,314677,14.288933188997417,57.53228474491252,step
kitchenfaucet,314689,13.41533133128252,252.74519352738585,step
kitchenfaucet,314384,9.773571179056399,81.81681870903094,step
kitchenfaucet,315225,17.43810791250914,9.074652568195965,step
toilet,314455,360.0,16.700000000000003,step
toilet,314510,360.0,16.699999999999996,step
shower,316303,924.9089277525242,26.779807841305825,trapezoid
bidet,315735,20.72695144715007,5.690075317628824,trapezoid
bidet,316110,28.807844210318898,21.29853398907809,trapezoid
washbasin,315792,11.698211403761738,3.650197004280248,step
washbasin,315844,14.592156586374603,41.4837657750449,step
washbasin,315879,6.594414526054466,22.12506326888833,step
washbasin,315943,20.155484192565062,23.95079749998295,step
washbasin,316638,9.747954442418347,62.709023318636966,step
washbasin,315813,10.272338450584497,61.93522353075761,step
washbasin,316514,19.136458973747466,3.448578197015572,step
washbasin,316198,15.318809407035326,41.64149289557613,step
washbasin,316113,18.743270242354775,102.9268256282778,step
washbasin,315511,16.71337668226173,34.2483242654995,step
washbasin,316539,23.60468568243675,173.27103441178556,step
washbasin,316497,16.113721255569235,9.944372009453152,step
washbasin,315973,21.363885914751183,17.203719161949962,step
washbasin,315866,15.130948024479755,5.471771747269047,step
washbasin,316397,11.464410916103514,35.28194424506532,step
washbasin,316037,19.446273435091026,281.32726009207033,step
kitchenfaucet,316396,14.050051419824968,13.945550176772155,step
kitchenfaucet,316685,11.485134771778583,34.271096753571285,step
kitchenfaucet,316087,13.824998838747241,50.727313346091755,step
kitchenfaucet,316125,15.403303374446555,143.61739386829169,step
kitchenfaucet,316489,16.318670509389698,19.25404566449743,step
toilet,316468,360.0,16.70000000000001,step
toilet,316295,360.0,16.70000000000001,step
toilet,316625,360.0,16.70000000000001,step
shower,317310,156.99139556259655,3.076980344694826,trapezoid
washbasin,317684,14.531168540466432,52.28304613126997,step
washbasin,317904,18.058912642534604,4.458792449051862,step
washbasin,317846,13.251891415562039,12.320080479664687,step
washbasin,317154,16.06494251116767,16.176789371993852,step
washbasin,317231,8.652800485974776,14.617433387985779,step
washbasin,317160,24.734876056609735,95.71055062196471,step
washbasin,318093,13.794664097286317,29.170053882774457,step
washbasin,317939,13.173788947581503,305.12829141563634,step
washbasin,317964,18.374108260055664,845.7292328036729,step
washbasin,317903,5.768576028550749,362.90990813346195,step
kitchenfaucet,317157,10.814835687722814,1082.986446550799,step
kitchenfaucet,317452,13.54380702333787,383.0040516210944,step
kitchenfaucet,317693,12.278211371290343,25.193892082028928,step
kitchenfaucet,317369,13.42057298545286,301.2077328314572,step
kitchenfaucet,317134,11.727692200867223,126.74379567085732,step
kitchenfaucet,318033,17.964516476191946,1.0154631664336728,step
kitchenfaucet,317781,8.925673438075087,110.25766248533722,step
kitchenfaucet,317363,15.467914288478964,315.7398402349343,step
kitchenfaucet,318122,13.952117955767875,0.9121494857804306,step
toilet,317913,360.0,16.700000000000003,step
toilet,318018,360.0,16.700000000000003,step
shower,319649,870.730836309461,35.317777798589056,trapezoid
bidet,318615,25.452783184952903,835.3853320860167,trapezoid
bidet,319383,28.54786201770507,19.19124176281233,trapezoid
bidet,318570,21.908859499393525,22.75921345613981,trapezoid
bidet,318373,27.15062919271712,6.586735455400658,trapezoid
washbasin,318925,13.358541240462452,16.2049624837675,step
washbasin,319211,17.421515376702615,18.81608672825615,step
washbasin,318646,15.850352861212052,37.38198528187007,step
washbasin,319348,15.388107096617858,56.242447759123294,step
washbasin,318649,20.90676804102228,31.37174008540016,step
washbasin,319553,14.239172935032531,30.061193270226987,step
washbasin,318811,15.271448961440564,57.88772794616066,step
washbasin,319022,16.990980689575913,2.54396566086229,step
kitchenfaucet,318689,15.998630688004017,111.07665923340333,step
kitchenfaucet,319536,16.592197696671,339.5947955455028,step
kitchenfaucet,319621,16.00905847839299,81.67236125384773,step
kitchenfaucet,319048,8.498789046623676,6.818819491311536,step
kitchenfaucet,318969,6.267202461281104,101.87044468728651,step
kitchenfaucet,319418,13.114350071834322,12.240892587473642,step
kitchenfaucet,319475,11.959203723501911,7.02559519750602,step
kitchenfaucet,319359,10.0999759364532,31.026594302021277,step
kitchenfaucet,318920,7.351933071713793,59.196741253967716,step
kitchenfaucet,318922,10.067251541244403,27.357229106712044,step
kitchenfaucet,318857,10.572013611883275,16.326117315078328,step
kitchenfaucet,318910,11.088035113819632,79.00179464579169,step
kitchenfaucet,318726,12.449135024768195,7.83353811345208,step
toilet,319262,360.0,16.70000000000001,step
toilet,319434,360.0,16.70000000000001,step
toilet,318632,360.0,16.700000000000003,step
toilet,319095,360.0,16.70000000000001,step
shower,320573,331.24116484252494,3.84744458204581,trapezoid
bidet,320566,28.651086464801303,380.6076496515464,trapezoid
bidet,320828,12.935812756027879,49.880573415200274,trapezoid
washbasin,320688,14.13194962279813,31.830010537443364,step
washbasin,320909,12.863416209342994,1523.5197763476904,step
washbasin,320091,12.790330367879923,311.04250093344103,step
washbasin,320614,12.123702526635977,51.07286635303513,step
washbasin,320203,16.517297937049012,11.910415321238764,step
washbasin,320258,8.676803001438923,15.441009803025999,step
washbasin,320182,11.103944650459718,35.13339602185417,step
washbasin,320631,12.969455786510675,10.306061790086911,step
washbasin,320085,16.344522478409353,14.621378709274039,step
washbasin,320613,18.319496176331814,76.36281778013773,step
kitchenfaucet,320931,11.116141838220832,1552.6835894683948,step
kitchenfaucet,320374,12.790895132292622,38.67884059519542,step
kitchenfaucet,320670,12.319994533558306,41.64350738514556,step
kitchenfaucet,320713,11.062636097394885,20.05683580085461,step
kitchenfaucet,320066,11.816658549950727,30.5684779011527,step
kitchenfaucet,320054,8.692451063400547,37.034107775381294,step
kitchenfaucet,320768,9.640745970611665,37.80901758951306,step
kitchenfaucet,320730,12.553346123068128,75.96638823727919,step
kitchenfaucet,320297,16.655536393723875,54.58226259677507,step
kitchenfaucet,320706,8.783284850184014,217.50724285388264,step
kitchenfaucet,320402,16.152914966520285,17.787317941104444,step
kitchenfaucet,320849,7.046935387535459,161.63846538014494,step
kitchenfaucet,320797,11.922015984490024,90.9906414048833,step
kitchenfaucet,320918,4.655246939031127,5.087606776665731,step
toilet,320938,360.0,16.70000000000001,step
toilet,320129,360.0,16.699999999999996,step
toilet,319972,360.0,16.700000000000003,step
toilet,320255,360.0,16.699999999999996,step
toilet,319992,360.0,16.700000000000003,step
shower,322469,366.43064254660993,9.295834010347214,trapezoid
bidet,321573,17.718632415540707,5.179690167960721,trapezoid
bidet,322146,20.79253430888449,187.08680890453368,trapezoid
bidet,322117,24.460061024124172,32.54910223322442,trapezoid
bidet,321711,28.222585988126205,63.10044534478324,trapezoid
bidet,321557,17.414648969272974,38.00826679461133,trapezoid
washbasin,322214,19.677453685176445,63.16255869917707,step
washbasin,322173,14.323270130610245,5.266799207786182,step
washbasin,321897,18.387397090340976,26.352461820636638,step
washbasin,322229,21.73321408701595,39.877748859309825,step
washbasin,321553,12.017346124615248,80.94498447634207,step
washbasin,322325,15.63199868297777,11.05372833436141,step
washbasin,321584,16.534186184728295,34.60879424410079,step
washbasin,321502,18.21256256167499,67.88015300236967,step
washbasin,321527,19.58195183198289,5.301602041630283,step
washbasin,322429,12.333943778171493,45.69622033676679,step
washbasin,321484,19.27842296967276,35.09182587750574,step
washbasin,321687,16.137214981061916,50.10839663893975,step
washbasin,321832,17.100671066849117,2.1880284620605472,step
washbasin,322307,17.785330504509908,7.973117258770153,step
washbasin,321925,17.04857326846013,445.54633455475096,step
washbasin,321607,12.23011780263094,46.24419471481175,step
washbasin,321601,17.67311121624203,23.907694023087597,step
washbasin,321280,13.829103020591702,28.22187318295767,step
kitchenfaucet,322491,16.16226856147209,83.53918886019308,step
kitchenfaucet,321810,8.086704911905628,1.9618174634498668,step
kitchenfaucet,322416,12.35401520890005,84.75536969991079,step
kitchenfaucet,321623,11.085085387792134,21.663633675618776,step
kitchenfaucet,322285,15.313094557001078,490.6142864276875,step
kitchenfaucet,322333,13.614878675757259,4.705475675099793,step
kitchenfaucet,321848,12.79120882599992,51.09073258781775,step
kitchenfaucet,322434,10.205033032462236,10.548857644603462,step
kitchenfaucet,321671,5.4351097049652,41.85836766738465,step
toilet,321933,360.0,16.700000000000003,step
toilet,321504,360.0,16.700000000000003,step
toilet,322245,360.0,16.699999999999996,step
toilet,322171,360.0,16.70000000000001,step
shower,323210,1001.1939680767202,3.1526214991962354,trapezoid
bidet,323578,18.977037429677413,29.632978918382648,trapezoid
bidet,322871,24.016418571953995,3.2299554997092983,trapezoid
bidet,323515,36.557782265014396,56.75790646087129,trapezoid
bidet,323057,24.01203034404069,27.036675748347292,trapezoid
washbasin,323474,17.60629005380487,46.48021275508641,step
washbasin,323792,19.672109282636,109.0058797881204,step
washbasin,323022,13.466000895864592,27.24411345471734,step
washbasin,323487,16.90789295241336,20.466973450685852,step
washbasin,322923,19.18615974905474,54.84865061294887,step
washbasin,323213,8.386147638926417,7.5698678772241,step
washbasin,322935,20.08064966453773,81.44253267195906,step
washbasin,323899,8.450907867943624,15.234880991747652,step
washbasin,323170,13.291281837792674,40.77332168960988,step
washbasin,323115,8.792162856212503,169.19027580144297,step
washbasin,323042,14.317226897689668,4.113766235835614,step
washbasin,323323,8.799566344214806,14.10504141694836,step
washbasin,323032,9.804548782014045,131.5382406292463,step
kitchenfaucet,323675,16.08626046521308,39.0143227769204,step
kitchenfaucet,323110,13.063757706699736,149.68254492652628,step
kitchenfaucet,323090,10.671514343353648,23.874331451930757,step
kitchenfaucet,323542,8.888495246685505,32.25927208789182,step
kitchenfaucet,323288,11.092879141310766,28.816382423152888,step
kitchenfaucet,323063,5.413644919454491,3.137041778677924,step
kitchenfaucet,322952,13.738877016594948,20.237269208566154,step
kitchenfaucet,323135,16.0497697267222,34.71222472978953,step
kitchenfaucet,323661,11.043306264219291,27.824175692970222,step
kitchenfaucet,323000,11.599872476307027,119.57722471975717,step
kitchenfaucet,323709,10.692311658679259,7.406420866782438,step
toilet,323211,360.0,16.70000000000001,step
toilet,323486,360.0,16.700000000000003,step
toilet,323039,360.0,16.700000000000003,step
toilet,323220,360.0,16.700000000000003,step
toilet,322918,360.0,16.700000000000003,step
shower,325257,233.08443978635597,7.260634823514876,trapezoid
washingmachine,324445,2700.0,22.269583374741682,pulsed
bidet,324820,39.752620156446405,29.557577584008264,trapezoid
bidet,324503,24.742919179914413,220.99161149443222,trapezoid
bidet,325356,28.25491952629944,2.7609525696981865,trapezoid
washbasin,324726,13.346596135639643,6.153864228724675,step
washbasin,324026,18.684698041397333,83.97831386510843,step
washbasin,325188,18.07447869756799,1.345736740905435,step
washbasin,324496,14.286067658044777,3.9932208908361786,step
washbasin,325021,17.704478636892574,62.64903050413683,step
washbasin,324737,13.719266979497046,96.31540799007973,step
washbasin,325343,15.823655534434264,74.08637025865328,step
washbasin,324337,13.4256823692452,17.39846750449098,step
kitchenfaucet,324705,11.514411561450187,1.5901078021537112,step
kitchenfaucet,325035,13.608440591414883,14.428973769985024,step
kitchenfaucet,324371,10.602286892107479,7.164716262328418,step
kitchenfaucet,325016,14.245418328495225,16.857298100649707,step
kitchenfaucet,324823,10.484233791190512,31.475215013714994,step
kitchenfaucet,324718,14.040583472205928,4.981671440514313,step
kitchenfaucet,325069,11.915069349183065,1.3166551906728268,step
kitchenfaucet,324475,13.040772787014083,26.594633427612777,step
kitchenfaucet,324736,18.952818089968076,157.10825051108472,step
kitchenfaucet,324931,14.462726876657877,42.374715543108984,step
kitchenfaucet,324715,15.110779428550934,20.306095360165816,step
kitchenfaucet,324430,14.111562986098829,29.880414939985155,step
kitchenfaucet,324594,14.437555405368037,13.417407061795435,step
kitchenfaucet,325241,12.729495027627724,92.94724343923727,step
toilet,325377,360.0,16.700000000000003,step
toilet,324818,360.0,16.700000000000003,step
shower,326137,477.60332692421053,3.2609657747837657,trapezoid
bidet,326625,34.53161226621312,29.594901200653542,trapezoid
bidet,325849,14.788210102027008,24.731951498546117,trapezoid
bidet,325761,32.94462875598005,57.131374040253476,trapezoid
bidet,326581,25.378921546781378,17.288211885675874,trapezoid
washbasin,325923,12.560391749813022,12.55693731435519,step
washbasin,326846,13.487168159107979,24.361824209686816,step
washbasin,326678,14.158340107580418,1.3602688673690329,step
washbasin,326420,12.466546800098763,34.45565495269479,step
washbasin,326753,12.673275717926039,35.92325414876873,step
washbasin,325830,7.673950111545857,160.44464653729884,step
washbasin,326799,16.521601929270158,24.36353550549741,step
washbasin,325592,14.301867172061954,23.8434993866426,step
washbasin,325800,20.135481319719396,50.69563256594227,step
washbasin,326400,18.61771726438943,31.14558965652613,step
washbasin,326190,13.620676332278748,23.820897619421572,step
washbasin,326800,15.805557652781095,43.43618614224497,step
washbasin,326329,18.572364441656436,21.906437690941427,step
washbasin,326436,15.843766123660671,19.15750706634616,step
washbasin,325754,14.66752121760647,131.42277374196337,step
washbasin,326775,18.692739663943104,8.642113652496644,step
kitchenfaucet,326188,11.271622674918664,15.510512004160443,step
kitchenfaucet,325817,8.596442561997693,2.0343169767000755,step
kitchenfaucet,326794,10.273243182220803,8.015285327309064,step
kitchenfaucet,325993,9.103074157460838,64.09878971116841,step
kitchenfaucet,326258,14.42015160644929,62.67028361487119,step
kitchenfaucet,325806,11.737107074529067,7.35643293405682,step
kitchenfaucet,326304,7.5629001470936235,28.69290914332842,step
kitchenfaucet,326466,15.095644528193034,2.9002782305757377,step
kitchenfaucet,326534,13.597622108438138,97.1336045895157,step
kitchenfaucet,325870,13.93673189362414,39.87996743083816,step
kitchenfaucet,325800,16.377188312418728,28.185694253169814,step
kitchenfaucet,326030,8.69339762387466,93.04775829424335,step
kitchenfaucet,326172,13.408066071742232,24.958266282821896,step
kitchenfaucet,326389,12.2480015321839,155.65018669520697,step
kitchenfaucet,326686,8.716282332049232,24.63654179003901,step
kitchenfaucet,325923,15.51697121985424,15.865627435408804,step
kitchenfaucet,326406,10.024895441429624,8.702976548892902,step
kitchenfaucet,326333,13.29846837374974,33.72861022417688,step
toilet,326754,360.0,16.699999999999996,step
toilet,325822,360.0,16.700000000000003,step
shower,327333,193.15021512197805,32.61166971182798,trapezoid
